Id. Falla;OBJECTID;geo_shape;geo_point_2d
358;3291;"{""coordinates"": [[[-0.3941241964757427, 39.49639438256399], [-0.3942601623772488, 39.49637339008329], [-0.39442970836490193, 39.49641212111023], [-0.39436159248518843, 39.49658529656711], [-0.39433358164752924, 39.49669078744861], [-0.3943281626113111, 39.496722887660894], [-0.39432570047284954, 39.49673746722437], [-0.39432432365717723, 39.496745623536235], [-0.39432492437951444, 39.49676023214768], [-0.3941365467706682, 39.49675105266363], [-0.394044560651553, 39.49666379891238], [-0.3940807051875306, 39.496644398340855], [-0.394091805360117, 39.496640658200576], [-0.3941587923808974, 39.49646746570208], [-0.39410443284417424, 39.49645400542075], [-0.3941241964757427, 39.49639438256399]]], ""type"": ""Polygon""}";39.496563758692574, -0.3942414699595752
230;3292;"{""coordinates"": [[[-0.33985730341830883, 39.42225493523048], [-0.33983216070607625, 39.42215011718996], [-0.33997126540520856, 39.42212628836], [-0.33997939609451705, 39.4221262897311], [-0.3404586251697875, 39.42205132155355], [-0.34048405931802955, 39.4221572965617], [-0.3401355999280514, 39.422212385531374], [-0.33985730341830883, 39.42225493523048]]], ""type"": ""Polygon""}";39.422153379777356, -0.34015809948413334
279;3295;"{""coordinates"": [[[-0.36680528600314233, 39.46188434507308], [-0.3660946170060469, 39.46218485849519], [-0.3660468207652641, 39.46210500866541], [-0.3666466241152275, 39.4618521822843], [-0.3667081987587896, 39.461695464137364], [-0.36687469269886125, 39.461628589534705], [-0.36707430322998347, 39.461673201063775], [-0.3676937386393426, 39.46141156821214], [-0.36774527702455945, 39.46148409150806], [-0.36680528600314233, 39.46188434507308]]], ""type"": ""Polygon""}";39.4617851245823, -0.36687530480223596
286;3298;"{""coordinates"": [[[-0.41405228489202484, 39.47019600104804], [-0.41407542596706615, 39.470419706612184], [-0.4137213755501571, 39.470443494005416], [-0.4136122749903409, 39.470452336033986], [-0.41360923784999987, 39.47042136809038], [-0.413588559360014, 39.47022748789737], [-0.41405228489202484, 39.47019600104804]]], ""type"": ""Polygon""}";39.470323574096525, -0.4138320627903334
356;3307;"{""coordinates"": [[[-0.4204838460476575, 39.5046510603591], [-0.4203120526836691, 39.50468143102745], [-0.4202420283786129, 39.5046939696544], [-0.4201412366229325, 39.5047119114264], [-0.42005343100488546, 39.50472743882538], [-0.4199624496852611, 39.504744246960335], [-0.4198807849356957, 39.50475947276279], [-0.41968034173536906, 39.50479636467343], [-0.41964900328421306, 39.50470287520429], [-0.41968995488549415, 39.50469579565873], [-0.41980897939904627, 39.50467413674679], [-0.41996974487244304, 39.50464483632872], [-0.42023426147510134, 39.50459680829755], [-0.42045562922777086, 39.504557722380135], [-0.4204838460476575, 39.5046510603591]]], ""type"": ""Polygon""}";39.50467652146101, -0.42006699011291115
393;3309;"{""coordinates"": [[[-0.4056079935502556, 39.480773596140054], [-0.405893142170457, 39.481171352232906], [-0.40568592520516655, 39.48125829910385], [-0.40540201775946694, 39.48086063959586], [-0.4056079935502556, 39.480773596140054]]], ""type"": ""Polygon""}";39.48101610758906, -0.40564739364604674
212;3310;"{""coordinates"": [[[-0.35471721602268835, 39.46849192326046], [-0.3547585748425898, 39.4684080777607], [-0.3555689320780137, 39.468626479255875], [-0.35552851601494273, 39.46870957625458], [-0.35471721602268835, 39.46849192326046]]], ""type"": ""Polygon""}";39.468558825780995, -0.35514259089123523
288;3314;"{""coordinates"": [[[-0.3898578516339411, 39.49276479794272], [-0.3899818743792184, 39.49280920447444], [-0.3902381921578694, 39.49290099566739], [-0.39034498276252827, 39.49293672849038], [-0.3904576871978838, 39.49297783534503], [-0.390336051578501, 39.49318253359227], [-0.3901605822045484, 39.49311956692015], [-0.38995001371429844, 39.49347050408319], [-0.38978122180060476, 39.49341038946667], [-0.3899482366605304, 39.4931329958787], [-0.3899732535757831, 39.49309158318171], [-0.38999297288334833, 39.493058938651004], [-0.38984611500750566, 39.493006482416], [-0.38970688267234505, 39.49295669363954], [-0.3895538343407673, 39.49290201513845], [-0.38934610130196173, 39.49282779022644], [-0.38911878862114335, 39.49274660353324], [-0.3892391323604582, 39.492542073944875], [-0.3894715739330387, 39.492625728724626], [-0.38967124174802437, 39.492697627230065], [-0.3898578516339411, 39.49276479794272]]], ""type"": ""Polygon""}";39.49294015370236, -0.3898232534861612
310;3316;"{""coordinates"": [[[-0.38047823059246927, 39.46278938218512], [-0.3802908043174505, 39.463218927240334], [-0.3800655355789954, 39.463174358985775], [-0.38026654243552943, 39.46271482740499], [-0.38047823059246927, 39.46278938218512]]], ""type"": ""Polygon""}";39.46297411050533, -0.38027401356766954
39;3322;"{""coordinates"": [[[-0.375955206279116, 39.46501338557956], [-0.37600493570741594, 39.465083588823404], [-0.37608377970723783, 39.465195113337714], [-0.3762386878910057, 39.46522969114236], [-0.37638208501870307, 39.46516906869741], [-0.37660201351688855, 39.465076169959175], [-0.37712301071388954, 39.46485580242488], [-0.37725092847159475, 39.464801928468084], [-0.37736361624997544, 39.46489684874261], [-0.3772820342449686, 39.46504790418628], [-0.37719047460758914, 39.46499151475928], [-0.37646477243610105, 39.46530177383969], [-0.3763284118545508, 39.46535681753439], [-0.3762841355813618, 39.465474193615336], [-0.3762765955324582, 39.4654935364549], [-0.3762566933133008, 39.46551684694737], [-0.37623193266839056, 39.46552813000279], [-0.37619084936784025, 39.46553517074797], [-0.37614680808837175, 39.46553478900693], [-0.3760955371401586, 39.46552433523534], [-0.37604575326060036, 39.46549889914479], [-0.3760110935742962, 39.465463793037856], [-0.37599690012342507, 39.46542414283626], [-0.37599051951059803, 39.46539754081621], [-0.3760024307549543, 39.46535061534423], [-0.3760237304524858, 39.46532392301307], [-0.3760410196860549, 39.46530572191311], [-0.37586040134449666, 39.46505494211929], [-0.375955206279116, 39.46501338557956]]], ""type"": ""Polygon""}";39.46516606788835, -0.3765516627317384
307;3326;"{""coordinates"": [[[-0.36810542105485605, 39.4484800551589], [-0.3673652403792997, 39.44879974037235], [-0.36704198200561766, 39.44893476158538], [-0.366958876794014, 39.448814798647454], [-0.3680124098797701, 39.44836163256559], [-0.36810542105485605, 39.4484800551589]]], ""type"": ""Polygon""}";39.44864815949029, -0.36753097842466487
262;3327;"{""coordinates"": [[[-0.42683244718067853, 39.4996178381725], [-0.42692611816622067, 39.49955727957431], [-0.42695916787602517, 39.49957434537069], [-0.427028556031559, 39.49957840441304], [-0.42722019306981807, 39.49949012721994], [-0.42731824373007177, 39.499565337372744], [-0.4271717279148364, 39.499653532795875], [-0.42705788479687773, 39.49970398383216], [-0.42696790701761433, 39.49974424274217], [-0.4268935849994159, 39.49977619980892], [-0.42680579809109104, 39.49981380445956], [-0.42671534863001387, 39.49985423290065], [-0.42665616686855873, 39.49988158287857], [-0.4265734476711165, 39.49991776177995], [-0.42650272481929297, 39.49994708935173], [-0.42643099177781396, 39.49997820257654], [-0.4263410333984633, 39.500017916386746], [-0.42627287852628715, 39.49991426281243], [-0.42657524695040655, 39.49978114759328], [-0.4268301855213019, 39.49966967894865], [-0.42683089135202174, 39.49965351201806], [-0.42683244718067853, 39.4996178381725]]], ""type"": ""Polygon""}";39.49974346567126, -0.4267986010963122
125;3328;"{""coordinates"": [[[-0.3616211648212445, 39.48587303811195], [-0.3604566295099096, 39.48551560875046], [-0.3604884358637876, 39.48540887751104], [-0.3616581287376397, 39.485768225397855], [-0.3616211648212445, 39.48587303811195]]], ""type"": ""Polygon""}";39.485641311795916, -0.3610558227424686
192;3329;"{""coordinates"": [[[-0.346022700348472, 39.46673928305729], [-0.34595126245938945, 39.466914280909094], [-0.34526087201211636, 39.46671094574458], [-0.34511851270330934, 39.46660222537514], [-0.34521893704541906, 39.46653644215977], [-0.34525274159537334, 39.466556285937195], [-0.3452930908435351, 39.46652551305544], [-0.346022700348472, 39.46673928305729]]], ""type"": ""Polygon""}";39.4667102985516, -0.3455901605770997
34;3382;"{""coordinates"": [[[-0.3826514803930079, 39.47098205785698], [-0.38209628186883055, 39.47100025863048], [-0.382092253602683, 39.47092644793807], [-0.382647450410792, 39.470908246237826], [-0.3826514803930079, 39.47098205785698]]], ""type"": ""Polygon""}";39.47095425266409, -0.3823718671848981
27;3330;"{""coordinates"": [[[-0.37178870930893165, 39.459879376479236], [-0.3717648208686846, 39.459848312627365], [-0.37194054583957664, 39.459776438609545], [-0.37198225931537693, 39.45984120474083], [-0.3719425177689862, 39.45991430348583], [-0.37178870930893165, 39.459879376479236]]], ""type"": ""Polygon""}";39.45984994642565, -0.37188875667885707
282;3331;"{""coordinates"": [[[-0.39943673372270294, 39.461781405706795], [-0.3994551778420215, 39.46191990951537], [-0.39945249307678893, 39.46194094543985], [-0.39944953016043333, 39.46196810835813], [-0.3994533968525031, 39.462003996909225], [-0.399291090077794, 39.46200595135535], [-0.39928845098092675, 39.46197118034006], [-0.3992838833329201, 39.46193523555864], [-0.3992727134246703, 39.46190446455433], [-0.39921395117083214, 39.46189743976597], [-0.39912571819922865, 39.461894301284254], [-0.39911637085945983, 39.46181341253906], [-0.39915817609216064, 39.46181351928406], [-0.3991763629655985, 39.46179206363173], [-0.39943673372270294, 39.461781405706795]]], ""type"": ""Polygon""}";39.461880404873, -0.39931686128512317
15;3335;"{""coordinates"": [[[-0.3804699567334492, 39.475975467735545], [-0.3810845342358704, 39.47590754614215], [-0.38108793302257354, 39.47595318382852], [-0.3803839001807402, 39.47602911028819], [-0.38044435368360247, 39.475945340838265], [-0.3804699567334492, 39.475975467735545]]], ""type"": ""Polygon""}";39.47596770514175, -0.3807379030613162
10;3336;"{""coordinates"": [[[-0.379585270003208, 39.47184117976276], [-0.3795650809809099, 39.471393399761325], [-0.3797588402963506, 39.47139388319583], [-0.37978660327746727, 39.47193407144858], [-0.3796941765587806, 39.471928919948], [-0.3795490637763672, 39.47186126375965], [-0.37957205335707506, 39.47185574625994], [-0.379585270003208, 39.47184117976276]]], ""type"": ""Polygon""}";39.47165739677459, -0.3796758387480965
19;3342;"{""coordinates"": [[[-0.37027702617385266, 39.473957038775595], [-0.3702499219219453, 39.47400987183065], [-0.37018117162243924, 39.47414015685958], [-0.37010668991958595, 39.47428421358933], [-0.37009682532386484, 39.474309830237], [-0.36995303684169695, 39.47433906443167], [-0.3699970162861425, 39.474385471256255], [-0.36991044323617506, 39.47456877842991], [-0.36988579985022413, 39.47456440365848], [-0.36989086256560466, 39.474458182171546], [-0.36992847828413433, 39.47431655330561], [-0.369942381874856, 39.47393596670054], [-0.3699264579120602, 39.473753499141715], [-0.3700921299299259, 39.47378969372904], [-0.3701025246989765, 39.47380979334232], [-0.3701363583627607, 39.47380801314378], [-0.37027702617385266, 39.473957038775595]]], ""type"": ""Polygon""}";39.47407474754925, -0.3700518117212432
66;3343;"{""coordinates"": [[[-0.3794737510069393, 39.478820951713736], [-0.3793811260435156, 39.47898435438061], [-0.3793636081179082, 39.47901064696], [-0.37925621008840915, 39.47896552050506], [-0.3791631971437042, 39.47892428587023], [-0.3791618586428398, 39.4789258772644], [-0.37913529250658357, 39.478912035175256], [-0.3791042467271905, 39.478897558725144], [-0.37912491878811605, 39.478874881381806], [-0.3791034542852504, 39.47885696796269], [-0.3792406173533769, 39.47870847146002], [-0.379490185286984, 39.478792154558754], [-0.3794737510069393, 39.478820951713736]]], ""type"": ""Polygon""}";39.478853701705425, -0.37929570483403263
88;3344;"{""coordinates"": [[[-0.37788362895038263, 39.467577826581], [-0.3781311434017041, 39.46763884304607], [-0.3780935855697073, 39.467726999071445], [-0.37780938876298636, 39.467650320948465], [-0.37782080044536204, 39.467614664845726], [-0.37788362895038263, 39.467577826581]]], ""type"": ""Polygon""}";39.46764864443531, -0.377975214324993
179;3346;"{""coordinates"": [[[-0.33925691178130274, 39.462680847255214], [-0.3401294589948815, 39.4629406250805], [-0.3400699812288394, 39.46304750665852], [-0.3392030438169979, 39.46278959640754], [-0.3391179514148811, 39.46276424970066], [-0.33822000989725, 39.462496767584476], [-0.33815850353426713, 39.46247850705342], [-0.3382529406041071, 39.462381591781096], [-0.3391711718623182, 39.462656026288585], [-0.33925691178130274, 39.462680847255214]]], ""type"": ""Polygon""}";39.46271234578882, -0.33915248056087305
360;3348;"{""coordinates"": [[[-0.3541087194226234, 39.47629220183077], [-0.3538583394727441, 39.47695125596628], [-0.353822648841455, 39.47704611263474], [-0.35379438371713745, 39.47711175542118], [-0.3536503317434949, 39.47708160906249], [-0.3534715892104777, 39.47702818570296], [-0.353400209836255, 39.4769762010801], [-0.35343251330405745, 39.4769495591873], [-0.3534001604975458, 39.47692600316264], [-0.3533757883048392, 39.47691699786], [-0.3533595007151326, 39.476916428706694], [-0.35332986807378336, 39.47692628503455], [-0.35343707435696886, 39.4766519740896], [-0.35350460747117735, 39.47667212333034], [-0.35360931606826684, 39.476702286467344], [-0.3537472893233393, 39.476742413980745], [-0.3538815063682638, 39.47627954637917], [-0.3539126155148473, 39.4762325759112], [-0.3541087194226234, 39.47629220183077]]], ""type"": ""Polygon""}";39.476736339104306, -0.3537397781692534
8;3349;"{""coordinates"": [[[-0.3822456504029397, 39.47524051427107], [-0.38233763946595034, 39.475252715924874], [-0.38243999471270845, 39.47526629151756], [-0.38253768767502033, 39.47527921156931], [-0.3825307343347353, 39.475344173257916], [-0.38241006890471535, 39.4753288168693], [-0.3823038061749637, 39.4753260709931], [-0.3822538665293366, 39.4753246289291], [-0.3822283231215789, 39.47532389046367], [-0.3822185065755342, 39.47532360716805], [-0.3822280821447885, 39.47529482805439], [-0.3822456504029397, 39.47524051427107]]], ""type"": ""Polygon""}";39.47529466950121, -0.3823758482298542
26;3350;"{""coordinates"": [[[-0.3923136115787196, 39.49970562985871], [-0.3924235342625832, 39.49981013033028], [-0.3922036869785244, 39.49994635480918], [-0.39209641137487766, 39.500012990326816], [-0.39173538010779463, 39.500236312876325], [-0.39162703756805156, 39.50030377983076], [-0.3912659984356677, 39.500526920526035], [-0.39115689635330253, 39.500421950925364], [-0.39151817436186614, 39.50019863575167], [-0.39162651380220437, 39.50013124990681], [-0.3919876606865689, 39.499907939294864], [-0.39209600259595545, 39.49984046296671], [-0.3923136115787196, 39.49970562985871]]], ""type"": ""Polygon""}";39.50011628575105, -0.3917901267946119
102;3356;"{""coordinates"": [[[-0.3724083898447406, 39.46700962345528], [-0.3723129853785993, 39.466886106125074], [-0.3727292003930782, 39.4667102270441], [-0.37280650961461, 39.46684187170505], [-0.3724083898447406, 39.46700962345528]]], ""type"": ""Polygon""}";39.46686143492218, -0.37256404859748016
110;3357;"{""coordinates"": [[[[-0.37699498456505653, 39.474693316545334], [-0.3770486255834254, 39.4744202401884], [-0.3768939805766607, 39.47430901160393], [-0.3768208928687159, 39.47425513062705], [-0.3766923856141466, 39.47426729965126], [-0.37668909054438543, 39.474230175706225], [-0.376692170018142, 39.474225560650815], [-0.3767137796336352, 39.47407443048442], [-0.3766922328418523, 39.473942685067975], [-0.3766843681583593, 39.47389972116635], [-0.3767761978056167, 39.4738890881152], [-0.3767560422472627, 39.473803770298765], [-0.3767804660367745, 39.47379432186926], [-0.3767950874855394, 39.473788796208744], [-0.37687927975094837, 39.47373390704202], [-0.37691645072452573, 39.47377001190419], [-0.37697462068376303, 39.473827270426554], [-0.37694045137364895, 39.47384874997953], [-0.3770431571580247, 39.47394592810998], [-0.3770032449939049, 39.47398412540238], [-0.3767884082066326, 39.474117646566214], [-0.3768629590321103, 39.47421239204324], [-0.3769000921458804, 39.474257088643206], [-0.37731138382703877, 39.4745561846675], [-0.3772719981840418, 39.474583178883385], [-0.37714870990079014, 39.474491186712974], [-0.37708164993708565, 39.474445847149646], [-0.37704149821930405, 39.47470065997152], [-0.37699498456505653, 39.474693316545334]]], [[[-0.37641296545286446, 39.472934061236316], [-0.37637497511447043, 39.472948968031154], [-0.3764338360891548, 39.47286435391358], [-0.376449168658022, 39.47289866411962], [-0.37648673423111995, 39.47291049031596], [-0.37655002380349584, 39.4729303484033], [-0.3765902902192037, 39.47294494268135], [-0.3766189450221993, 39.472955561392595], [-0.37664189639441786, 39.47296876749635], [-0.3766622945959114, 39.47298050428153], [-0.37668307799115003, 39.47299655956577], [-0.37674183139599565, 39.47305698445069], [-0.3767987948936421, 39.4731176238515], [-0.3768562960067702, 39.473178899669755], [-0.37690601127353546, 39.4732322323337], [-0.37697759897175737, 39.47330933199506], [-0.37693508406818943, 39.47333383931611], [-0.37684873343044395, 39.47324326886504], [-0.3768177813964744, 39.47321013762816], [-0.3768209848491244, 39.473208408180845], [-0.3767451135198504, 39.473130208148035], [-0.37670237068064505, 39.47308627223159], [-0.37665217205230356, 39.47303442583208], [-0.3766428448996139, 39.47302474883571], [-0.3766251262548492, 39.4730106545768], [-0.37659851774292197, 39.47299491912175], [-0.37656925584394724, 39.472983040783895], [-0.3765193405851274, 39.47296618457549], [-0.3764902188153076, 39.47295688769828], [-0.3764531149023155, 39.4729451485001], [-0.37641296545286446, 39.472934061236316]]]], ""type"": ""MultiPolygon""}";39.473907802734196, -0.3768527069073404
